date,close,open,high,low,volume,company,daily_return,ma_20,ma_50,volatility,normalized_close
2024-10-03,181.96,183.05,183.44,180.88,30204302.0,Amazon,-0.015154795410261879,186.08499999999998,,0.015994174202477274,1.1300459570239723
2024-10-04,186.51,185.75,187.6,183.6,41079011.0,Amazon,0.02500549571334343,186.841,,0.014155029649843219,1.1583033163582162
2024-10-07,180.8,182.95,183.6,180.25,42364201.0,Amazon,-0.030614980430003658,187.111,,0.015421691059508235,1.122841882995901
2024-10-08,182.72,181.92,183.09,180.92,26372100.0,Amazon,0.010619469026548645,187.2695,,0.014700020842908983,1.1347658675940877
2024-10-09,185.17,182.82,185.85,182.05,26343117.0,Amazon,0.01340849387040266,187.302,,0.013644049675291946,1.1499813687740652
2024-10-10,186.65,187.13,188.13,185.83,27785043.0,Amazon,0.007992655397742743,187.28449999999998,,0.013419703560460185,1.1591727735685007
2024-10-11,188.82,186.63,189.93,186.3,25751600.0,Amazon,0.011626038039110664,187.401,,0.013648471139074952,1.1726493603279096
2024-10-14,187.54,189.78,189.83,187.36,22614407.0,Amazon,-0.006778942908590158,187.5335,179.76080000000002,0.013589783305249509,1.1647000372624516
2024-10-15,187.69,187.63,188.41,184.58,32178925.0,Amazon,0.0007998293697344394,187.574,180.2942,0.013386420932790102,1.1656315985591852
2024-10-16,186.89,187.05,187.78,185.61,23456812.0,Amazon,-0.004262347487879015,187.597,180.7934,0.013412572492408034,1.1606632716432739
2024-10-17,187.53,188.22,188.94,186.0,25039414.0,Amazon,0.0034244742896891722,187.48,181.2886,0.012740905735104028,1.1646379331760028
2024-10-18,188.99,187.15,190.74,186.28,37417700.0,Amazon,0.007785420999306902,187.34949999999998,181.75239999999997,0.012691376145030292,1.1737051297975407
2024-10-21,189.07,188.05,189.46,186.4,24639400.0,Amazon,0.0004233028202549338,187.10899999999998,182.195,0.012350930089782391,1.1742019624891318
2024-10-22,189.7,188.35,191.52,186.98,29650600.0,Amazon,0.0033320992225100987,186.896,182.653,0.012387973484910761,1.1781145199354115
2024-10-23,184.71,188.85,189.16,183.69,31937100.0,Amazon,-0.0263046916183447,186.505,182.94260000000003,0.01356501498526617,1.1471245807974164
2024-10-24,186.38,185.25,187.11,183.86,21647400.0,Amazon,0.00904119971847761,186.266,183.2682,0.013723447052449522,1.1574959632343806
2024-10-25,187.83,187.85,190.45,187.53,29362100.0,Amazon,0.007779804700075221,186.259,183.47299999999998,0.013353420638536494,1.1665010557694697
2024-10-28,188.39,189.57,190.21,188.21,27930836.0,Amazon,0.0029814193685777646,186.362,183.6996,0.013204376191689115,1.1699788846106072
2024-10-29,190.83,188.58,191.46,187.82,35690200.0,Amazon,0.012951855194012651,186.647,183.95179999999996,0.01336859459705293,1.185132281704136
2024-10-30,192.73,194.7,195.61,192.42,37707600.0,Amazon,0.009956505790494008,187.0455,184.2288,0.013466007489857445,1.1969320581294247
2024-10-31,186.4,190.51,190.6,185.23,75146800.0,Amazon,-0.032843874850827515,187.26749999999998,184.3546,0.015142471863264968,1.1576201714072785
2024-11-01,197.93,199.0,200.5,197.02,99687847.0,Amazon,0.06185622317596562,187.8385,184.7906,0.01972523143605159,1.2292261830828468
2024-11-04,195.78,196.45,197.33,194.31,38492100.0,Amazon,-0.010862426110241019,188.5875,185.16539999999998,0.018394840177404965,1.2158738044963358
2024-11-05,199.5,196.04,199.82,195.99,30564800.0,Amazon,0.01900091939932569,189.42649999999998,185.64539999999997,0.018643861268305462,1.2389765246553222
2024-11-06,207.09,200.01,207.55,199.14,72292200.0,Amazon,0.03804511278195499,190.52249999999998,186.32479999999998,0.020021857146857874,1.2861135262700285
2024-11-07,210.05,207.44,212.25,207.19,52878400.0,Amazon,0.014293302428895593,191.69250000000002,187.1098,0.02010760391555477,1.3044963358588995
2024-11-08,208.18,209.72,209.96,207.44,36075846.0,Amazon,-0.008902642228040936,192.6605,187.83100000000002,0.020334017678679588,1.2928828716929575
2024-11-11,206.84,208.5,209.65,205.59,35456012.0,Amazon,-0.006436737438754947,193.62550000000002,188.3978,0.020323649816063712,1.2845609241088063
2024-11-12,208.91,208.37,209.54,206.01,38942918.0,Amazon,0.01000773544768907,194.6865,189.05100000000002,0.020325334362655087,1.297416470003726
2024-11-13,214.1,209.4,215.09,209.14,46212943.0,Amazon,0.024843233928485864,196.047,189.8664,0.020624562482378615,1.3296484908706991
2024-11-14,211.48,214.16,215.9,210.88,42620309.0,Amazon,-0.012237272302662361,197.2445,190.53820000000005,0.0210609212931563,1.3133772202210905
2024-11-15,202.61,206.76,207.34,199.61,86591144.0,Amazon,-0.04194250047285786,197.9255,191.1626,0.02364514227752965,1.2582908955409267
2024-11-18,201.7,204.15,204.67,200.95,36512500.0,Amazon,-0.0044913873945018334,198.557,191.6886,0.023706982748165285,1.2526394236740777
2024-11-19,204.61,199.33,205.3,198.78,31197900.0,Amazon,0.014427367377293221,199.3025,192.18980000000002,0.023832251693084176,1.2707117128307042
2024-11-20,202.88,202.98,203.13,199.45,32769000.0,Amazon,-0.008455109720932552,200.211,192.55700000000002,0.022953381898848695,1.2599677058750465
2024-11-21,198.38,203.49,203.49,195.75,58800042.0,Amazon,-0.02218059936908512,200.811,192.78459999999998,0.023709789542618098,1.2320208669730468
2024-11-22,197.12,198.25,199.26,196.75,31530844.0,Amazon,-0.00635144671841914,201.27550000000002,192.99720000000002,0.023782519289128785,1.224195752080487
2024-11-25,201.45,199.28,201.95,199.0,40685700.0,Amazon,0.021966314935064846,201.92849999999999,193.3284,0.024170766084988818,1.2510868215128554
2024-11-26,207.86,201.9,208.0,201.79,41673737.0,Amazon,0.03181931000248217,202.78,193.748,0.024910523882239265,1.290895540926593
2024-11-27,205.74,206.98,207.64,205.05,28061638.0,Amazon,-0.010199172519965383,203.4305,194.1342,0.02508845094640823,1.2777294745994285
2024-11-29,207.89,205.83,208.2,204.59,24892447.0,Amazon,0.010450082628560287,204.50500000000002,194.49460000000002,0.023605321591287972,1.2910818531859394
2024-12-02,210.71,209.96,212.99,209.51,39523200.0,Amazon,0.013564866034922352,205.144,194.8768,0.019710917791570387,1.308595205564526
2024-12-03,213.44,210.31,214.02,209.65,32214828.0,Amazon,0.012956195719235009,206.027,195.268,0.019527755978566094,1.3255496211650726
2024-12-04,218.16,215.96,220.0,215.75,48745716.0,Amazon,0.022113943028485794,206.95999999999998,195.752,0.019661298236630164,1.3548627499689478
2024-12-05,220.55,218.03,222.15,217.3,41140220.0,Amazon,0.010955262192886117,207.63299999999998,196.31239999999997,0.01811278018216616,1.3697056266302323
2024-12-06,227.03,220.75,227.15,220.6,44178100.0,Amazon,0.029381092722738478,208.48199999999997,197.0298,0.0188917540636872,1.409949074649112
2024-12-09,226.09,227.21,230.08,225.67,46819400.0,Amazon,-0.004140421970664665,209.3775,197.7922,0.018749189158055946,1.4041112905229163
2024-12-10,225.04,226.09,229.06,224.2,31199900.0,Amazon,-0.004644168251581315,210.2875,198.5664,0.018699367620734493,1.397590361445783
2024-12-11,230.26,226.41,231.2,226.26,35385800.0,Amazon,0.02319587628865971,211.35500000000002,199.46899999999997,0.01913526529372305,1.4300086945721027
2024-12-12,228.97,229.83,231.09,227.63,28204100.0,Amazon,-0.005602362546686335,212.0985,200.3532,0.018683596775807554,1.4219972674201962
2024-12-13,227.46,228.4,230.2,225.86,28768100.0,Amazon,-0.006594750403983052,212.89749999999998,201.26319999999998,0.018474418652515402,1.412619550366414
2024-12-16,232.93,230.23,233.0,228.01,37552100.0,Amazon,0.024048184296139974,214.41350000000003,202.1916,0.015531200632804104,1.446590485653956
2024-12-17,231.15,232.39,232.73,227.85,35948131.0,Amazon,-0.0076417807925127645,215.88600000000002,203.1986,0.015670418455386474,1.4355359582660538
2024-12-18,220.52,230.77,231.4,220.11,43281443.0,Amazon,-0.04598745403417692,216.68149999999997,203.9546,0.019507162932597147,1.3695193143708855
2024-12-19,223.29,224.91,226.09,222.92,39918739.0,Amazon,0.01256121893705786,217.702,204.71699999999998,0.019370308538670746,1.3867221463172275
2024-12-20,224.92,219.84,226.21,218.73,88279200.0,Amazon,0.007299923865824676,219.029,205.48239999999998,0.018285729417984363,1.3968451124083963
2024-12-23,225.06,225.01,226.88,223.9,28070007.0,Amazon,0.0006224435354793556,220.42600000000002,206.2072,0.018094105786030327,1.3977145696186808
2024-12-24,229.05,226.94,229.14,226.13,15007500.0,Amazon,0.01772860570514534,221.80599999999998,207.0374,0.017931314608380305,1.4224941001117872
2024-12-26,227.05,228.5,228.5,226.67,16174500.0,Amazon,-0.008731717965509755,222.76550000000003,207.82460000000003,0.017206912409565202,1.4100732828220097
2024-12-27,223.75,225.6,226.03,220.9,27367147.0,Amazon,-0.014534243558687598,223.66600000000003,208.5618,0.01742858372024368,1.3895789342938765
2024-12-30,221.3,220.06,223.0,218.43,28321240.0,Amazon,-0.010949720670391017,224.33649999999997,209.2372,0.017689321261323263,1.374363433113899
2024-12-31,219.39,222.97,223.23,218.94,24819700.0,Amazon,-0.008630817894261344,224.7705,209.8452,0.01770636005781863,1.362501552602161
2025-01-02,220.22,222.03,225.15,218.19,33956600.0,Amazon,0.003783217101964498,225.10950000000003,210.4682,0.017530194533308896,1.3676561917774188
2025-01-03,224.19,222.51,225.36,221.62,27515606.0,Amazon,0.01802742711833627,225.411,211.158,0.01730220925156283,1.3923115140976274
2025-01-06,227.61,226.78,228.84,224.84,31849831.0,Amazon,0.01525491770373355,225.76400000000004,212.016,0.017451845304149994,1.4135511116631474
2025-01-07,222.11,227.9,228.38,221.46,28084200.0,Amazon,-0.024164140415623203,225.51799999999997,212.7306,0.017088797079014867,1.3793938641162589
2025-01-08,222.13,223.19,223.52,220.2,25033300.0,Amazon,9.004547296376231e-05,225.32000000000002,213.4166,0.01707346816871989,1.3795180722891565
2025-01-10,218.94,221.46,221.71,216.5,36811525.0,Amazon,-0.014360959798316308,225.01500000000001,214.0276,0.01732667987006967,1.3597068687119611
2025-01-13,218.46,218.06,219.4,216.47,27262700.0,Amazon,-0.0021923814743765035,224.425,214.5802,0.016345243562294443,1.3567258725624145
2025-01-14,217.76,220.44,221.82,216.2,24711700.0,Amazon,-0.003204247917238945,223.8645,215.08079999999998,0.0163300665016307,1.3523785865109923
2025-01-15,223.35,222.83,223.57,220.75,31291300.0,Amazon,0.025670462894930246,223.65900000000002,215.8198,0.01744719224073664,1.387094770835921
2025-01-16,220.66,224.42,224.65,220.31,24757300.0,Amazon,-0.012043877322587826,223.0455,216.27439999999999,0.01659110917889415,1.37038877158117
2025-01-17,225.94,225.84,226.51,223.08,42370123.0,Amazon,0.023928215353938187,222.785,216.87760000000003,0.017556888163372343,1.403179729226183
2025-01-21,230.71,228.9,231.78,226.94,39951500.0,Amazon,0.021111799592812286,223.29450000000003,217.5018,0.01468165215202569,1.4328033784623029
2025-01-22,235.01,232.02,235.44,231.19,41448217.0,Amazon,0.01863811711672647,223.88050000000004,218.0602,0.014963979332562672,1.4595081356353246
2025-01-23,235.42,234.1,235.52,231.51,26404400.0,Amazon,0.001744606612484656,224.40550000000002,218.56759999999997,0.014924967292542671,1.4620544031797291
2025-01-24,234.85,234.5,236.4,232.93,25890738.0,Amazon,-0.0024212046555093236,224.89499999999998,219.101,0.014959409715250565,1.4585144702521424
2025-01-27,235.42,226.21,235.61,225.86,49428332.0,Amazon,0.002427081115605745,225.21349999999998,219.67260000000002,0.01450996131615665,1.4620544031797291
2025-01-28,238.15,234.29,241.77,233.98,41587200.0,Amazon,0.011596295981649796,225.7685,220.2574,0.01446949500880352,1.4790088187802757
2025-01-29,237.07,239.02,240.39,236.15,26091716.0,Amazon,-0.00453495695989925,226.43449999999999,220.7168,0.014015995938566983,1.4723015774437958
2025-01-30,234.64,237.14,237.95,232.22,32020728.0,Amazon,-0.010250137090310862,227.10150000000004,221.18,0.013980207352971959,1.4572102844367159
2025-01-31,237.68,236.5,240.29,236.41,36162400.0,Amazon,0.012956017729287561,228.016,221.88139999999999,0.013865920214442534,1.4760899267171779
2025-02-03,237.42,234.06,239.25,232.9,37285900.0,Amazon,-0.0010939077751599413,228.87599999999998,222.59579999999997,0.013914637486072386,1.4744752204695066
2025-02-04,242.06,239.01,242.52,238.03,29713812.0,Amazon,0.019543425153736083,229.76950000000002,223.3448,0.013999751255742949,1.503291516581791
2025-02-05,236.17,237.02,238.32,235.2,38832042.0,Amazon,-0.024332810047095865,230.1975,224.0106,0.015072487470108649,1.4667122096633958
2025-02-06,238.83,238.01,239.66,236.01,60897100.0,Amazon,0.011263073209975882,231.0335,224.81960000000004,0.013875513606947602,1.4832318966588
2025-02-07,229.15,232.5,234.81,228.06,78075433.0,Amazon,-0.040530921576016454,231.38449999999997,225.46020000000001,0.01704649834713144,1.4231151409762761
2025-02-10,233.14,230.55,233.92,229.2,35419926.0,Amazon,0.017412175430940424,232.0945,226.09399999999997,0.016951625704620773,1.4478946714693826
2025-02-11,232.76,231.92,233.44,230.13,23713726.0,Amazon,-0.0016299219353178573,232.8095,226.592,0.016942525660471268,1.4455347161843248
2025-02-12,228.93,230.46,231.18,228.16,32285249.0,Amazon,-0.01645471730537884,233.368,227.0558,0.017461882579923746,1.4217488510744007
2025-02-13,230.37,228.85,230.42,227.52,31346512.0,Amazon,0.006290132354868305,233.71899999999997,227.50539999999998,0.01663534002466115,1.4306918395230406
2025-02-14,228.68,229.2,229.89,227.23,27031100.0,Amazon,-0.007336024655988149,234.11999999999998,227.8648,0.016463329605876275,1.4201962489131785
2025-02-18,226.65,228.82,229.3,223.72,42975133.0,Amazon,-0.008877033409130708,234.1555,228.129,0.01577464109427024,1.4075891193640542
2025-02-19,226.63,225.52,226.83,223.71,28566709.0,Amazon,-8.824178248401093e-05,233.95149999999998,228.29840000000002,0.014993821674178027,1.4074649111911564
2025-02-20,222.88,224.78,225.13,221.81,30001700.0,Amazon,-0.016546794334377668,233.34499999999997,228.345,0.01465539404460471,1.384175878772823
2025-02-21,216.58,223.28,223.31,214.74,55323900.0,Amazon,-0.0282663316582914,232.40299999999996,228.136,0.015692929554007244,1.3450503043100235
2025-02-24,212.71,217.45,217.72,212.42,42387600.0,Amazon,-0.017868685935912842,231.296,227.8684,0.0159862737069433,1.3210160228543038
2025-02-25,212.8,211.63,213.34,204.16,58958000.0,Amazon,0.0004231112782662194,230.16500000000002,227.6236,0.015944711718956298,1.3215749596323438
2025-02-26,214.35,214.94,218.16,213.09,39120603.0,Amazon,0.007283834586466087,228.975,227.30540000000002,0.015737468342305237,1.3312010930319214
2025-02-27,208.74,218.35,219.97,208.37,40548600.0,Amazon,-0.026172148355493308,227.5585,226.90079999999998,0.01642305191124911,1.2963607005340951
2025-02-28,212.28,208.65,212.62,206.99,51771737.0,Amazon,0.016958896234550158,226.4405,226.59720000000002,0.01718059041172716,1.3183455471370016
2025-03-03,205.02,213.35,214.01,202.55,42948447.0,Amazon,-0.0342001130582249,224.80750000000003,226.03900000000002,0.017831308273891285,1.2732579803751087
2025-03-04,203.8,200.11,206.8,197.43,60853100.0,Amazon,-0.005950638962052501,223.12650000000002,225.49200000000002,0.017776602574025163,1.2656812818283443
2025-03-05,208.36,204.8,209.98,203.26,38610100.0,Amazon,0.022374877330716414,221.4415,225.24880000000002,0.01801263359149887,1.2940007452490374
2025-03-06,200.7,204.4,205.77,198.3,49863800.0,Amazon,-0.03676329429832992,219.66799999999998,224.797,0.018826883113643857,1.2464290150291888
2025-03-07,199.25,199.49,202.27,192.53,59802821.0,Amazon,-0.007224713502740343,217.689,224.2836,0.018280658260329763,1.2374239224941
2025-03-10,194.54,195.6,196.73,190.85,62350926.0,Amazon,-0.02363864491844425,215.95850000000002,223.6732,0.017091863230548513,1.2081728977766735
2025-03-11,196.59,193.9,200.18,193.4,54002900.0,Amazon,0.010537678626503677,214.131,223.024,0.016616129397587283,1.2209042354986959
2025-03-12,198.89,200.72,201.52,195.29,43679300.0,Amazon,0.011699476066941328,212.4375,222.46079999999998,0.01715863457974813,1.23518817538194
2025-03-13,193.89,198.17,198.88,191.82,41270800.0,Amazon,-0.02513952436019906,210.6855,221.86359999999996,0.017498621873615776,1.2041361321574957
2025-03-14,197.95,197.41,198.65,195.32,38096700.0,Amazon,0.020939708081902042,209.0645,221.3966,0.018416340600594234,1.2293503912557444
2025-03-17,195.74,198.77,199.0,194.32,47341800.0,Amazon,-0.011164435463500766,207.41750000000002,220.9236,0.018435606464660286,1.2156253881505403
2025-03-18,192.82,192.52,194.0,189.38,40414900.0,Amazon,-0.014917748033105194,205.72599999999997,220.37559999999996,0.018507247113733142,1.1974909949074648
2025-03-19,195.54,193.38,195.97,191.96,39442900.0,Amazon,0.014106420495799243,204.17149999999998,219.8026,0.019085180419331403,1.2143833064215623
2025-03-20,194.95,193.07,199.32,192.3,38921113.0,Amazon,-0.003017285465889308,202.775,219.14939999999999,0.018975026707207493,1.210719165321078
2025-03-21,196.21,192.9,196.99,192.52,60056917.0,Amazon,0.006463195691202905,201.7565,218.63139999999999,0.018460404075342055,1.218544280213638
2025-03-24,203.26,200.0,203.64,199.95,41625400.0,Amazon,0.03593089037255992,201.28400000000002,218.25400000000002,0.020280288362706136,1.2623276611601042
2025-03-25,205.71,203.6,206.21,203.22,31171200.0,Amazon,0.01205352750172195,200.92950000000002,217.9894,0.020520963436355358,1.277543162340082
2025-03-26,201.13,205.84,206.01,199.93,32991000.0,Amazon,-0.022264352729570835,200.2685,217.64280000000002,0.020915757521041335,1.249099490746491
2025-03-27,201.36,200.89,203.79,199.28,27317700.0,Amazon,0.001143539004623939,199.8995,217.3148,0.02020050984628208,1.2505278847348156
2025-03-28,192.72,198.42,199.26,191.88,52548226.0,Amazon,-0.042908224076281365,198.9215,216.7022,0.021686098167326365,1.196869954042976
2025-03-31,190.26,188.19,191.33,184.4,63547600.0,Amazon,-0.012764632627646377,198.1835,216.09420000000003,0.020651037216850285,1.1815923487765494
2025-04-01,192.17,187.86,193.93,187.2,41267315.0,Amazon,0.010038894144854371,197.602,215.41879999999998,0.020860640793131897,1.193454229288287
2025-04-02,196.01,187.66,198.34,187.66,53679200.0,Amazon,0.019982307332049754,196.98449999999997,214.7248,0.020715476786974833,1.2173021984846601
2025-04-03,178.41,183.0,184.13,176.92,95553617.0,Amazon,-0.08979133717667465,195.87,213.59279999999998,0.027550973341294676,1.1079990063346168
2025-04-04,171.0,167.15,178.14,166.0,123159400.0,Amazon,-0.04153354632587858,194.4575,212.3044,0.028708036326271485,1.0619798782759904
2025-04-07,175.26,162.0,183.41,161.38,109327115.0,Amazon,0.02491228070175433,193.49349999999998,211.1126,0.029292688731206797,1.0884362191032169
2025-04-08,170.66,185.23,185.9,168.57,87710400.0,Amazon,-0.026246719160104903,192.197,209.8174,0.02943446073118341,1.0598683393367283
2025-04-09,191.1,172.12,192.65,169.93,116804328.0,Amazon,0.11977030352748153,191.8075,208.8764,0.04072833023418556,1.186809092038256
2025-04-10,181.22,185.44,186.87,175.85,68302045.0,Amazon,-0.051700680272108834,191.174,207.75940000000003,0.04196364565478902,1.1254502546267544
2025-04-11,184.87,179.93,185.86,178.0,50594339.0,Amazon,0.020141264761063926,190.51999999999998,206.76399999999998,0.04194049755917626,1.1481182461805985
2025-04-14,182.12,186.84,187.44,179.23,48002540.0,Amazon,-0.014875317790880027,189.839,205.6528,0.04198861589055331,1.1310396224071544
2025-04-15,179.59,181.41,182.35,177.93,43642000.0,Amazon,-0.01389193938062816,189.17749999999998,204.49620000000002,0.04197362485389349,1.1153272885355856
2025-04-16,174.33,176.29,179.1,171.41,51875316.0,Amazon,-0.02928893590957171,188.11700000000002,203.1416,0.042179015400528805,1.0826605390634705
2025-04-17,172.61,176.0,176.21,172.0,44726453.0,Amazon,-0.009866345436815194,187.0,201.87039999999996,0.04219079277486398,1.0719786361942616
2025-04-21,167.32,169.6,169.6,165.29,48126111.0,Amazon,-0.030647123573373625,185.5555,200.44019999999998,0.042464401090627296,1.0391255744627996
2025-04-22,173.18,169.85,176.78,169.35,56607202.0,Amazon,0.035022710972985927,184.05149999999998,199.3208,0.04241643391733846,1.0755185691218483
2025-04-23,180.6,183.45,187.38,180.19,63470149.0,Amazon,0.04284559417946632,182.796,198.27,0.043689346052642276,1.1215998012669233
2025-04-24,186.54,180.92,186.74,180.18,43763200.0,Amazon,0.03289036544850488,182.0665,197.34560000000002,0.04431804721588215,1.158489628617563
2025-04-25,188.99,187.62,189.94,185.49,36414330.0,Amazon,0.013133912297630612,181.448,196.5468,0.04445563536078774,1.1737051297975407
2025-04-28,187.7,190.11,190.22,184.89,33224732.0,Amazon,-0.0068257579766126675,181.19699999999997,195.6934,0.04343883292863309,1.165693702645634
2025-04-29,187.39,183.99,188.02,183.68,41667300.0,Amazon,-0.001651571656899331,181.0535,194.8676,0.04334378558630691,1.1637684759657183
2025-04-30,184.42,182.17,185.05,178.85,55176543.0,Amazon,-0.015849298254976274,180.666,194.02300000000002,0.0434185037305938,1.1453235622903986
2025-05-01,190.2,190.63,191.81,187.5,74266000.0,Amazon,0.031341503090771106,180.37550000000002,193.2944,0.04378257785242246,1.181219724257856
2025-05-02,189.98,191.44,192.88,186.4,77903500.0,Amazon,-0.0011566771819138122,180.954,192.63639999999998,0.038439808788848485,1.1798534343559806
2025-05-05,186.35,186.51,188.18,185.53,35217500.0,Amazon,-0.01910727444994209,181.7215,192.0318,0.03735889228702327,1.157309650975034
2025-05-06,185.01,184.57,187.93,183.85,29314100.0,Amazon,-0.007190770056345608,182.209,191.4778,0.03714499725972261,1.148987703390883
2025-05-07,188.71,185.56,190.99,185.01,44002926.0,Amazon,0.01999891897735262,183.11149999999998,190.996,0.036642124023759624,1.1719662153769719
2025-05-08,192.08,191.43,194.33,188.82,41043620.0,Amazon,0.01785808913147169,183.1605,190.5506,0.02525396807946311,1.1928952925102472
2025-05-09,193.06,193.38,194.69,191.16,29663143.0,Amazon,0.005102040816326481,183.7525,190.237,0.022059404206170592,1.1989814929822382
2025-05-12,208.64,210.71,211.66,205.75,75205042.0,Amazon,0.08070030042473841,184.941,190.1642,0.027869551603710824,1.295739659669606
2025-05-13,211.37,211.08,214.84,210.1,56193700.0,Amazon,0.013084739263803824,186.40349999999998,190.2912,0.027442732676155237,1.3126940752701528
2025-05-14,210.25,211.45,211.93,208.85,38492128.0,Amazon,-0.00529876519846717,187.9365,190.4202,0.027150536925027915,1.3057384175878772
2025-05-15,205.17,206.45,206.88,202.67,64347317.0,Amazon,-0.024161712247324663,189.4785,190.3564,0.026799317908714187,1.2741895416718418
